Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec YTD DD 
2021 2.76 7.47 2.99 3.18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17.36 0.00 
2020 -7.86 -1.84 9.79 0.47 0.12 1.43 3.80 2.08 -3.85 -3.01 6.51 5.90 12.92 -9.56 
2019 -5.91 -1.63 7.95 3.92 -6.28 2.73 5.88 7.00 -6.77 -5.01 2.51 1.56 4.42 -11.44 
2018 2.01 -8.97 2.68 0.32 5.02 -2.07 -0.90 0.95 2.46 -9.49 1.83 1.11 -6.03 -10.53 
2017 -1.58 6.96 -4.34 0.35 -0.72 -7.05 1.35 7.24 -4.93 10.24 -1.60 3.05 7.71 -11.42 
2016 2.90 2.82 -3.00 -7.95 -1.46 1.57 0.97 -1.23 -2.21 1.59 3.44 0.85 -2.28 -12.85 
2015 2.32 -3.12 1.20 -4.51 0.10 -9.26 6.40 -4.63 4.15 -0.77 10.49 -3.13 -2.34 -14.96 
2014 -5.28 -1.95 -4.81 0.65 5.72 0.55 -1.74 7.37 7.38 4.71 9.68 -1.87 20.76 -11.59 
2013 0.21 3.01 2.48 8.18 -2.49 -3.79 1.04 -6.48 2.53 4.97 2.85 -2.40 9.60 -11.35 
2012 0.98 4.23 2.87 -0.25 -0.20 -7.50 3.17 -1.26 -3.41 -4.22 -0.43 1.93 -4.64 -13.59 
2011 3.49 6.21 -7.05 3.78 -9.48 -7.00 0.52 -8.34 8.00 -8.98 1.38 2.30 -16.16 -26.45 
2010 -6.25 -1.35 6.12 0.38 -7.87 0.18 -4.88 2.66 4.19 4.12 -4.19 9.06 0.65 -13.51 
2009 -1.82 2.10 -3.64 -2.72 1.82 -0.23 6.57 2.67 1.54 -3.53 6.48 0.09 9.04 -6.26 
2008 6.78 11.17 -8.45 -5.44 7.44 6.63 -9.45 1.92 16.95 23.37 6.56 5.15 75.65 -13.43 
2007 3.33 -3.51 0.08 3.21 3.39 7.79 -5.60 -5.31 2.93 -0.67 3.56 -3.29 5.05 -10.61 
2006 -0.51 -0.69 0.37 2.38 -2.15 -1.28 -6.44 -1.22 0.91 -4.47 -6.34 3.38 -15.40 -19.40 
2005 -2.34 -4.57 0.27 -5.56 -4.02 -2.42 -0.65 1.83 1.15 0.95 7.85 -2.78 -10.47 -17.88 
2004 2.45 11.09 2.33 -6.97 -6.06 -1.21 -0.45 -5.85 7.78 -1.13 7.20 -0.36 7.27 -19.08 
2003 7.76 6.94 -6.32 -4.10 9.42 -6.35 -4.41 -0.87 4.17 13.80 -1.03 6.64 25.77 -12.77 
2002 0.52 -1.32 -2.05 -3.68 -5.13 11.62 4.82 3.75 4.35 -9.42 -5.97 10.19 5.55 -14.83 
2001 -6.20 4.95 15.48 -4.19 2.41 4.97 -3.66 2.03 6.23 3.82 -9.34 4.82 20.62 -9.34 
2000 -5.58 0.35 -1.59 11.91 1.14 -4.41 1.49 4.92 -1.70 3.26 6.33 -0.12 15.80 -6.76 
1999 0.06 6.05 -2.82 4.46 -5.56 -0.36 -4.43 8.54 -3.59 -1.24 5.20 4.88 10.46 -10.07 
1998 7.84 6.11 6.60 -5.46 7.78 2.20 -1.38 19.34 -5.22 -2.74 4.25 2.46 47.21 -7.82 
1997 0.0 0.0 0.0 0.0 -4.57 14.98 12.49 -2.12 -2.08 -9.35 17.34 3.64 30.42 -13.12 
Program / Index Apr Qtr YTD 1yr 3yr 5yr 10yr Since5/1997 
Diversified Trend-Following Program 3.18 14.20 17.36 32.83 35.94 44.88 33.42 815.25 
S&P 500 5.24 16.22 14.93 48.22 63.01 106.89 213.29 403.64 
+/- S&P 500 -2.06 -2.02 2.42 -15.39 -27.07 -62.01 -179.87 411.62 
Type Managed Account 
"Minimum Investment $ 5,000k "
Trading Level Incremental Increase $ 0k 
CTA Max Funding Factor  
Management Fee 2.00% 
Performance Fee 20.00% 
Average Commission $0 
Available to US Investors Yes 
High Water Mark Yes 
Subscription Frequency Daily 
Redemption Frequency Daily 
Investor Requirements QEP 
Lock-up Period 0 
Trading Frequency 1200 RT/YR/$M 
Avg. Margin-to-Equity 25% 
Targeted Worst DD  
Worst Peak-to-Trough 0% 
Sector Focus Diversified Traders 
Over 12 Months 0% 
4-12 Months 0% 
1-3 Months 0% 
1-30 Days 0% 
Intraday 0% 
Discretionary 0% 
Systematic 100.00% 
Index Award Type Rank Performance Period 
Trend Following Strategy Index Month 9 5.72 5/2014 
Trend Following Strategy Index Month 10 3.49 1/2011 
Trend Following Strategy Index Month 4 6.57 7/2009 
Systematic Trader Index Month 6 6.57 7/2009 
Diversified Trader Index Month 7 6.57 7/2009 
IASG CTA Index Month 8 6.57 7/2009 
IASG CTA Index Month 1 16.95 9/2008 
Trend Following Strategy Index Month 1 16.95 9/2008 
Systematic Trader Index Month 1 16.95 9/2008 
Diversified Trader Index Month 1 16.95 9/2008 
Trend Following Strategy Index Month 8 7.44 5/2008 
Diversified Trader Index Month 7 7.79 6/2007 
Trend Following Strategy Index Month 5 7.79 6/2007 
Systematic Trader Index Month 8 7.79 6/2007 
Systematic Trader Index Month 9 7.78 9/2004 
Diversified Trader Index Month 10 7.78 9/2004 
Trend Following Strategy Index Month 8 7.78 9/2004 
Trend Following Strategy Index Month 10 -1.21 6/2004 
IASG CTA Index Month 10 13.80 10/2003 
Diversified Trader Index Month 7 13.80 10/2003 
Systematic Trader Index Month 6 13.80 10/2003 
Trend Following Strategy Index Month 5 13.80 10/2003 
IASG CTA Index 5 Year 9 139.74 1997 - 2002 
Diversified Trader Index Month 8 4.82 12/2001 
Trend Following Strategy Index Month 10 4.82 12/2001 
Systematic Trader Index Month 10 4.82 12/2001 
IASG CTA Index Month 5 4.97 6/2001 
Systematic Trader Index Month 4 4.97 6/2001 
Diversified Trader Index Month 4 4.97 6/2001 
Trend Following Strategy Index Month 3 4.97 6/2001 
Trend Following Strategy Index Month 4 15.48 3/2001 
Systematic Trader Index Month 5 15.48 3/2001 
Diversified Trader Index Month 5 15.48 3/2001 
IASG CTA Index Month 6 15.48 3/2001 
IASG CTA Index Month 6 4.95 2/2001 
Diversified Trader Index Month 5 4.95 2/2001 
Systematic Trader Index Month 5 4.95 2/2001 
Trend Following Strategy Index Month 4 4.95 2/2001 
IASG CTA Index 3 Year 8 88.31 1997 - 2000 
Trend Following Strategy Index Month 9 3.26 10/2000 
Systematic Trader Index Month 7 1.49 7/2000 
Diversified Trader Index Month 6 1.49 7/2000 
Trend Following Strategy Index Month 5 1.49 7/2000 
IASG CTA Index Month 2 11.91 4/2000 
Trend Following Strategy Index Month 2 11.91 4/2000 
Systematic Trader Index Month 2 11.91 4/2000 
Diversified Trader Index Month 2 11.91 4/2000 
Trend Following Strategy Index Month 10 4.88 12/1999 
Systematic Trader Index Month 9 -1.24 10/1999 
Trend Following Strategy Index Month 3 -1.24 10/1999 
Diversified Trader Index Month 5 -1.24 10/1999 
IASG CTA Index Month 3 8.54 8/1999 
Trend Following Strategy Index Month 3 8.54 8/1999 
Systematic Trader Index Month 3 8.54 8/1999 
Diversified Trader Index Month 3 8.54 8/1999 
Trend Following Strategy Index Month 7 0.06 1/1999 
Systematic Trader Index Month 10 0.06 1/1999 
Diversified Trader Index Month 10 0.06 1/1999 
IASG CTA Index Sharpe 9 1.52 1998 
IASG CTA Index Annual 3 47.21 1998 
Trend Following Strategy Index Month 4 4.25 11/1998 
Systematic Trader Index Month 7 4.25 11/1998 
IASG CTA Index Month 10 4.25 11/1998 
Diversified Trader Index Month 8 4.25 11/1998 
Trend Following Strategy Index Month 7 2.20 6/1998 
Trend Following Strategy Index Month 7 7.78 5/1998 
Systematic Trader Index Month 8 7.78 5/1998 
IASG CTA Index Month 8 7.78 5/1998 
Diversified Trader Index Month 8 7.78 5/1998 
IASG CTA Index Month 3 6.60 3/1998 
Diversified Trader Index Month 2 6.60 3/1998 
Systematic Trader Index Month 2 6.60 3/1998 
Trend Following Strategy Index Month 2 6.60 3/1998 
IASG CTA Index Month 2 6.11 2/1998 
Diversified Trader Index Month 1 6.11 2/1998 
Systematic Trader Index Month 1 6.11 2/1998 
Trend Following Strategy Index Month 1 6.11 2/1998 
IASG CTA Index Month 4 7.84 1/1998 
Trend Following Strategy Index Month 4 7.84 1/1998 
Diversified Trader Index Month 4 7.84 1/1998 
Systematic Trader Index Month 4 7.84 1/1998 
IASG CTA Index Month 1 17.34 11/1997 
Trend Following Strategy Index Month 1 17.34 11/1997 
Systematic Trader Index Month 1 17.34 11/1997 
Diversified Trader Index Month 1 17.34 11/1997 
Trend Following Strategy Index Month 5 -2.12 8/1997 
Diversified Trader Index Month 7 -2.12 8/1997 
Systematic Trader Index Month 9 -2.12 8/1997 
Trend Following Strategy Index Month 10 12.49 7/1997 
Systematic Trader Index Month 10 12.49 7/1997 
IASG CTA Index Month 1 14.98 6/1997 
Diversified Trader Index Month 1 14.98 6/1997 
Systematic Trader Index Month 1 14.98 6/1997 
Trend Following Strategy Index Month 1 14.98 6/1997 
Program Name CAROR 
Diversified Trend-Following Program 9.66% 
Trend-following 100.00%
